Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Market,Category,Sales,Quantity,Profit,Shipping Cost,Order Priority,Elapsed Time,Day,Date,Month,Year
CA-2014-165099,2014-12-12,First Class,DK-13375,Dennis Kane,Consumer,United States,US,Office Supplies,1.39,2,-3.76,0.14,High,2,Friday,12,December,2014
EG-2011-4270,2011-01-13,Standard Class,RD-19720,Roger Demir,Consumer,Egypt,Africa,"Office Supplies, Technology",2030.94,10,631.98,134.88,Medium,5,Thursday,13,January,2011
MX-2011-150567,2011-01-13,Standard Class,BW-11200,Ben Wallace,Consumer,Mexico,LATAM,Technology,201.26,1,100.62,31.78,High,4,Thursday,13,January,2011
IT-2011-5340302,2011-01-13,Standard Class,GM-14680,Greg Matthias,Consumer,Netherlands,EU,Office Supplies,279.16,11,-184.6,17.76,Medium,6,Thursday,13,January,2011
US-2011-105760,2011-01-13,Standard Class,JL-15175,James Lanier,Home Office,Venezuela,LATAM,Office Supplies,26.4,5,-8.0,2.2,High,4,Thursday,13,January,2011
IT-2011-5951216,2011-01-13,Standard Class,SC-20800,Stuart Calhoun,Consumer,Sweden,EU,Office Supplies,30.9,5,-13.65,2.16,Medium,7,Thursday,13,January,2011
IN-2011-38349,2011-01-13,Standard Class,CS-11845,Cari Sayre,Corporate,Australia,APAC,Office Supplies,15.93,2,0.33,0.72,Medium,4,Thursday,13,January,2011
IN-2012-51173,2012-01-13,Standard Class,TC-21145,Theresa Coyne,Corporate,Australia,APAC,"Office Supplies, Technology",2179.17,21,762.99,305.97,High,5,Friday,13,January,2012
ES-2012-5120264,2012-01-13,First Class,JL-15175,James Lanier,Home Office,United Kingdom,EU,Technology,1207.08,4,36.12,171.96,Medium,3,Friday,13,January,2012
ES-2012-5327902,2012-01-13,Second Class,CT-11995,Carol Triggs,Consumer,United Kingdom,EU,Office Supplies,612.45,3,159.21,79.13,Medium,4,Friday,13,January,2012
IN-2012-68785,2012-01-13,Standard Class,CC-12610,Corey Catlett,Corporate,China,APAC,"Furniture, Office Supplies",625.02,9,224.82,76.52,High,4,Friday,13,January,2012
CA-2012-137526,2012-01-13,Standard Class,PB-19150,Philip Brown,Consumer,United States,US,"Furniture, Office Supplies",612.46,16,155.49,67.85,High,4,Friday,13,January,2012
IN-2012-13828,2012-01-13,First Class,LS-17200,Luke Schmidt,Corporate,India,APAC,"Furniture, Office Supplies, Technology",479.19,9,128.64,80.7,High,3,Friday,13,January,2012
MX-2012-127607,2012-01-13,Standard Class,CC-12475,Cindy Chapman,Consumer,Cuba,LATAM,Furniture,369.28,4,99.68,27.58,Medium,6,Friday,13,January,2012
SU-2012-8130,2012-01-13,First Class,BS-11755,Bruce Stewart,Consumer,Sudan,Africa,"Office Supplies, Technology",392.4,4,28.62,32.43,Medium,3,Friday,13,January,2012
ID-2012-39595,2012-01-13,Standard Class,TH-21115,Thea Hudgings,Corporate,Philippines,APAC,"Furniture, Office Supplies",323.53,6,-84.8,28.24,High,4,Friday,13,January,2012
ES-2012-39051021,2012-01-13,Standard Class,LT-17110,Liz Thompson,Consumer,Germany,EU,Office Supplies,96.01,4,-6.47,17.11,High,4,Friday,13,January,2012
ID-2012-81196,2012-01-13,First Class,PF-19120,Peter Fuller,Consumer,Australia,APAC,"Office Supplies, Technology",92.72,7,-15.37,13.69,High,1,Friday,13,January,2012
MX-2012-131653,2012-01-13,Standard Class,PO-18850,Patrick O'Brill,Consumer,Mexico,LATAM,Office Supplies,80.28,9,13.5,5.43,Medium,6,Friday,13,January,2012
EG-2012-6410,2012-01-13,Second Class,CR-12625,Corey Roper,Home Office,Egypt,Africa,Office Supplies,26.76,2,5.4,3.41,High,2,Friday,13,January,2012
CA-2012-169677,2012-01-13,Second Class,KS-16300,Karen Seio,Corporate,United States,US,Office Supplies,9.82,2,4.81,1.68,High,2,Friday,13,January,2012
IN-2013-50578,2013-01-13,Standard Class,LC-16930,Linda Cazamias,Corporate,Australia,APAC,Office Supplies,46.12,4,11.68,3.18,High,4,Sunday,13,January,2013
CA-2014-7680,2014-01-13,Second Class,BT-11530,Bradley Talbott,Home Office,Canada,Canada,"Furniture, Office Supplies",831.0,9,395.79,136.23,High,2,Monday,13,January,2014
ES-2014-5855273,2014-01-13,Standard Class,GZ-14470,Gary Zandusky,Consumer,France,EU,"Office Supplies, Technology",1388.28,8,582.09,102.48,Medium,4,Monday,13,January,2014
ES-2014-57917741,2014-01-13,Same Day,AG-10270,Alejandro Grove,Consumer,United Kingdom,EU,Office Supplies,323.82,6,109.98,83.14,High,0,Monday,13,January,2014
AG-2014-6470,2014-01-13,First Class,PO-18865,Patrick O'Donnell,Consumer,Algeria,Africa,"Office Supplies, Technology",491.28,7,122.28,99.47,Critical,2,Monday,13,January,2014
US-2014-148551,2014-01-13,Standard Class,DB-13120,David Bremer,Corporate,United States,US,Office Supplies,760.98,5,-1141.47,54.48,Medium,4,Monday,13,January,2014
MX-2014-159877,2014-01-13,Standard Class,GG-14650,Greg Guthrie,Corporate,Mexico,LATAM,"Furniture, Office Supplies",360.82,10,-56.78,32.41,Medium,6,Monday,13,January,2014
MX-2014-128398,2014-01-13,Standard Class,JF-15490,Jeremy Farry,Consumer,Mexico,LATAM,Office Supplies,365.52,12,142.32,19.4,Medium,4,Monday,13,January,2014
BU-2014-2740,2014-01-13,Same Day,GD-14590,Giulietta Dortch,Corporate,Bulgaria,EMEA,Furniture,391.86,2,90.12,11.81,Medium,0,Monday,13,January,2014
AO-2014-6780,2014-01-13,Standard Class,SK-19990,Sally Knutson,Consumer,Angola,Africa,Office Supplies,103.26,3,46.68,7.57,Medium,5,Monday,13,January,2014
US-2014-158512,2014-01-13,Second Class,DA-13450,Dianna Arnett,Home Office,United States,US,"Furniture, Office Supplies",77.76,8,35.07,7.18,Medium,5,Monday,13,January,2014
IR-2014-6580,2014-01-13,Standard Class,JO-15550,Jesus Ocampo,Home Office,Iran,EMEA,"Office Supplies, Technology",111.18,15,14.31,6.63,Medium,5,Monday,13,January,2014
ES-2014-4625663,2014-01-13,Standard Class,AM-10705,Anne McFarland,Consumer,Spain,EU,Office Supplies,68.76,6,12.48,3.83,Medium,4,Monday,13,January,2014
TU-2014-90001,2014-01-13,Second Class,CB-12535,Claudia Bergmann,Corporate,Turkey,EMEA,Office Supplies,32.03,2,-37.24,2.1,Medium,3,Monday,13,January,2014
IZ-2014-2240,2014-01-13,Second Class,BD-11605,Brian Dahlen,Consumer,Iraq,EMEA,Office Supplies,10.74,1,3.96,1.52,High,3,Monday,13,January,2014
TU-2014-10000,2014-01-13,Second Class,RE-19450,Richard Eichhorn,Consumer,Turkey,EMEA,Office Supplies,19.9,1,-17.93,1.47,High,4,Monday,13,January,2014
ID-2014-29914,2014-01-13,Standard Class,JS-16030,Joy Smith,Consumer,Philippines,APAC,Office Supplies,11.32,2,-4.16,0.5,Medium,5,Monday,13,January,2014
CA-2014-108000,2014-01-13,Standard Class,LS-16945,Linda Southworth,Corporate,United States,US,Office Supplies,9.78,1,4.89,0.42,Medium,4,Monday,13,January,2014
US-2011-110674,2011-02-13,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,US,Furniture,129.57,2,-24.29,3.26,Medium,6,Sunday,13,February,2011
ID-2012-82610,2012-02-13,Same Day,JL-15850,John Lucas,Consumer,New Zealand,APAC,"Furniture, Office Supplies, Technology",1111.74,21,-558.03,176.4,Critical,0,Monday,13,February,2012
ID-2012-77080,2012-02-13,Standard Class,AF-10870,Art Ferguson,Consumer,Australia,APAC,Furniture,593.89,6,-39.71,59.45,High,4,Monday,13,February,2012
RS-2012-3560,2012-02-13,Standard Class,BP-11050,Barry Pond,Corporate,Russia,EMEA,"Furniture, Office Supplies, Technology",1825.08,10,430.53,129.22,Medium,6,Monday,13,February,2012
MX-2012-122406,2012-02-13,Second Class,AG-10270,Alejandro Grove,Consumer,Brazil,LATAM,Furniture,254.52,9,114.48,38.59,High,5,Monday,13,February,2012
ES-2012-1059749,2012-02-13,First Class,SP-20920,Susan Pistek,Consumer,France,EU,"Furniture, Office Supplies",549.28,15,77.71,75.55,Medium,3,Monday,13,February,2012
ID-2012-47190,2012-02-13,Second Class,VG-21805,Vivek Grady,Corporate,Indonesia,APAC,Furniture,73.23,2,-8.07,13.39,High,2,Monday,13,February,2012
MX-2012-160843,2012-02-13,Standard Class,PW-19030,Pauline Webber,Corporate,Guatemala,LATAM,"Office Supplies, Technology",329.3,7,39.78,19.84,Medium,6,Monday,13,February,2012
IN-2012-11266,2012-02-13,Standard Class,SR-20425,Sharelle Roach,Home Office,Australia,APAC,Technology,152.12,6,3.26,10.86,Low,7,Monday,13,February,2012
TU-2012-1770,2012-02-13,Second Class,DB-13060,Dave Brooks,Consumer,Turkey,EMEA,"Office Supplies, Technology",54.82,3,-65.27,4.57,Medium,2,Monday,13,February,2012
RS-2012-7530,2012-02-13,Standard Class,EC-14050,Erin Creighton,Consumer,Russia,EMEA,Office Supplies,24.78,1,7.92,0.96,Medium,4,Monday,13,February,2012
MX-2013-129322,2013-02-13,Standard Class,SR-20740,Steven Roelle,Home Office,Colombia,LATAM,"Furniture, Office Supplies",467.84,5,46.2,45.74,Medium,4,Wednesday,13,February,2013
ES-2013-4750548,2013-02-13,Second Class,MC-17605,Matt Connell,Corporate,France,EU,"Office Supplies, Technology",560.64,6,59.88,28.69,Medium,5,Wednesday,13,February,2013
ES-2013-5344669,2013-02-13,Standard Class,SS-20875,Sung Shariari,Consumer,Austria,EMEA,Office Supplies,338.94,7,101.64,24.06,Medium,6,Wednesday,13,February,2013
ES-2013-2865002,2013-02-13,Standard Class,JH-15985,Joseph Holt,Consumer,Spain,EU,Technology,441.77,3,73.58,22.47,Medium,6,Wednesday,13,February,2013
KE-2013-1340,2013-02-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Kenya,Africa,"Furniture, Technology",927.18,4,83.7,39.46,Medium,6,Wednesday,13,February,2013
IN-2013-48471,2013-02-13,Standard Class,VG-21790,Vivek Gonzalez,Consumer,India,APAC,Office Supplies,72.75,5,5.7,12.37,High,4,Wednesday,13,February,2013
IT-2013-2454517,2013-02-13,Standard Class,BH-11710,Brosina Hoffman,Consumer,Sweden,EU,Office Supplies,92.46,4,-14.82,12.32,High,4,Wednesday,13,February,2013
US-2013-103226,2013-02-13,Standard Class,LH-16900,Lena Hernandez,Consumer,Argentina,LATAM,Office Supplies,86.6,7,-46.26,10.24,High,4,Wednesday,13,February,2013
CA-2013-112942,2013-02-13,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,US,Office Supplies,146.82,3,73.41,8.08,Medium,5,Wednesday,13,February,2013
MX-2013-152912,2013-02-13,Second Class,TW-21025,Tamara Willingham,Home Office,Mexico,LATAM,Office Supplies,63.32,2,14.56,7.73,Medium,5,Wednesday,13,February,2013
ID-2013-66559,2013-02-13,Standard Class,SC-20680,Steve Carroll,Home Office,Indonesia,APAC,Office Supplies,121.28,6,-14.98,6.83,Medium,7,Wednesday,13,February,2013
ES-2013-40517051,2013-02-13,First Class,CT-11995,Carol Triggs,Consumer,France,EU,Office Supplies,43.65,3,9.54,6.49,High,3,Wednesday,13,February,2013
RS-2013-7900,2013-02-13,Standard Class,TP-11565,Tracy Poddar,Corporate,Russia,EMEA,Office Supplies,98.46,2,39.36,5.37,Medium,5,Wednesday,13,February,2013
ES-2013-5540061,2013-02-13,Same Day,TA-21385,Tom Ashbrook,Home Office,Finland,EU,Office Supplies,29.91,1,11.94,2.47,Medium,0,Wednesday,13,February,2013
SG-2013-4540,2013-02-13,Standard Class,HL-15040,Hunter Lopez,Consumer,Senegal,Africa,Office Supplies,19.98,1,9.57,1.35,Medium,4,Wednesday,13,February,2013
IR-2014-7440,2014-02-13,First Class,CH-12070,Cathy Hwang,Home Office,Iran,EMEA,Furniture,1198.56,8,359.52,228.94,High,1,Thursday,13,February,2014
IN-2014-35297,2014-02-13,First Class,KB-16405,Katrina Bavinger,Home Office,Philippines,APAC,Furniture,1985.69,7,390.38,116.22,Medium,1,Thursday,13,February,2014
ID-2014-20324,2014-02-13,Standard Class,DM-13345,Denise Monton,Corporate,Pakistan,APAC,Office Supplies,740.78,7,-88.94,82.92,Medium,7,Thursday,13,February,2014
IN-2014-17027,2014-02-13,First Class,RW-19630,Rob Williams,Corporate,Japan,APAC,"Furniture, Office Supplies, Technology",741.96,10,208.38,68.37,Medium,2,Thursday,13,February,2014
IN-2014-24405,2014-02-13,Standard Class,PG-18895,Paul Gonzalez,Consumer,Indonesia,APAC,"Furniture, Office Supplies",747.06,12,8.91,65.05,High,5,Thursday,13,February,2014
ID-2014-24363,2014-02-13,Standard Class,TB-11520,Tracy Blumstein,Consumer,Myanmar (Burma),APAC,"Office Supplies, Technology",1131.31,22,-19.37,84.48,Medium,6,Thursday,13,February,2014
IN-2014-37117,2014-02-13,Standard Class,RW-19690,Robert Waldorf,Consumer,Australia,APAC,"Furniture, Office Supplies, Technology",594.62,11,122.03,40.05,Medium,6,Thursday,13,February,2014
MX-2014-110898,2014-02-13,First Class,CD-12280,Christina DeMoss,Consumer,Mexico,LATAM,"Office Supplies, Technology",204.38,5,73.18,36.29,High,1,Thursday,13,February,2014
ES-2014-3221372,2014-02-13,Standard Class,KB-16600,Ken Brennan,Corporate,Norway,EU,Technology,334.68,4,110.4,23.64,Medium,5,Thursday,13,February,2014
IN-2014-54421,2014-02-13,First Class,TB-21625,Trudy Brown,Consumer,India,APAC,Technology,153.9,5,12.3,22.94,High,2,Thursday,13,February,2014
NI-2014-9290,2014-02-13,Standard Class,SC-20725,Steven Cartwright,Consumer,Nigeria,Africa,Furniture,276.44,1,-304.12,21.78,Medium,4,Thursday,13,February,2014
IN-2014-28500,2014-02-13,Standard Class,RD-19810,Ross DeVincentis,Home Office,Australia,APAC,Technology,248.29,2,79.99,19.34,High,4,Thursday,13,February,2014
BU-2014-880,2014-02-13,Standard Class,KM-16375,Katherine Murray,Home Office,Bulgaria,EMEA,"Office Supplies, Technology",330.33,5,101.4,20.05,Medium,6,Thursday,13,February,2014
IN-2014-37789,2014-02-13,Same Day,AG-10300,Aleksandra Gannaway,Corporate,Indonesia,APAC,Technology,454.62,6,38.28,12.26,Medium,0,Thursday,13,February,2014
IN-2014-10769,2014-02-13,Standard Class,ED-13885,Emily Ducich,Home Office,Australia,APAC,Technology,150.61,3,-37.67,8.16,Medium,6,Thursday,13,February,2014
ID-2014-21220,2014-02-13,Standard Class,CT-11995,Carol Triggs,Consumer,Australia,APAC,Furniture,124.09,3,-2.81,7.38,High,4,Thursday,13,February,2014
IN-2014-82939,2014-02-13,Standard Class,ML-18040,Michelle Lonsdale,Corporate,New Zealand,APAC,"Furniture, Office Supplies",104.34,6,19.26,7.03,Medium,5,Thursday,13,February,2014
IN-2014-13121,2014-02-13,Same Day,LC-16930,Linda Cazamias,Corporate,China,APAC,Office Supplies,22.26,2,1.5,2.97,Medium,0,Thursday,13,February,2014
IN-2014-54015,2014-02-13,Second Class,MS-17980,Michael Stewart,Corporate,Cambodia,APAC,Office Supplies,11.61,3,5.49,2.41,High,3,Thursday,13,February,2014
IN-2014-47568,2014-02-13,Standard Class,CL-11890,Carl Ludwig,Consumer,Australia,APAC,Office Supplies,35.75,2,11.09,2.28,Medium,5,Thursday,13,February,2014
TU-2014-0,2014-02-13,Standard Class,DM-13525,Don Miller,Corporate,Turkey,EMEA,Office Supplies,21.82,1,-6.56,1.98,Medium,6,Thursday,13,February,2014
IT-2012-3641925,2012-03-13,Second Class,TS-11430,Tom Stivers,Corporate,France,EU,Technology,1257.46,8,-29.66,214.54,High,2,Tuesday,13,March,2012
US-2012-1396751,2012-03-13,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,US,Furniture,1242.9,12,194.72,133.69,Medium,5,Tuesday,13,March,2012
IT-2012-3170764,2012-03-13,First Class,BS-11665,Brian Stugart,Consumer,Germany,EU,Office Supplies,254.88,2,19.8,33.97,High,2,Tuesday,13,March,2012
MX-2012-164000,2012-03-13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Brazil,LATAM,"Furniture, Office Supplies, Technology",487.36,12,144.38,63.84,High,4,Tuesday,13,March,2012
CA-2012-114237,2012-03-13,First Class,MC-17275,Marc Crier,Consumer,United States,US,Furniture,141.96,2,39.75,29.7,Critical,2,Tuesday,13,March,2012
MX-2012-126928,2012-03-13,Second Class,TN-21040,Tanja Norvell,Home Office,Mexico,LATAM,"Office Supplies, Technology",488.78,11,187.22,34.28,Medium,2,Tuesday,13,March,2012
MX-2012-119207,2012-03-13,Standard Class,TH-21115,Thea Hudgings,Corporate,Mexico,LATAM,Office Supplies,140.6,10,26.6,15.6,Medium,6,Tuesday,13,March,2012
IT-2012-1576508,2012-03-13,Standard Class,VT-21700,Valerie Takahito,Home Office,France,EU,"Furniture, Office Supplies",195.54,6,60.9,17.24,Medium,5,Tuesday,13,March,2012
IT-2012-3719538,2012-03-13,Standard Class,AD-10180,Alan Dominguez,Home Office,France,EU,Technology,123.85,1,-14.6,5.68,Medium,7,Tuesday,13,March,2012
IZ-2012-1210,2012-03-13,Same Day,JS-15880,John Stevenson,Consumer,Iraq,EMEA,Office Supplies,86.94,7,12.72,8.18,High,0,Tuesday,13,March,2012
US-2012-1599821,2012-03-13,Standard Class,MA-17995,Michelle Arnett,Home Office,Dominican Republic,LATAM,Furniture,56.54,2,-9.9,2.95,Medium,7,Tuesday,13,March,2012
MX-2012-111864,2012-03-13,Standard Class,MB-18085,Mick Brown,Consumer,Brazil,LATAM,Technology,96.88,2,9.68,2.54,Medium,5,Tuesday,13,March,2012
JO-2012-660,2012-03-13,Standard Class,KW-16570,Kelly Williams,Consumer,Jordan,EMEA,Office Supplies,95.22,2,18.06,1.07,Medium,5,Tuesday,13,March,2012
IT-2013-5208514,2013-03-13,Same Day,VM-21685,Valerie Mitchum,Home Office,Netherlands,EU,Furniture,3081.88,17,-2660.98,549.94,High,0,Wednesday,13,March,2013
IN-2013-70178,2013-03-13,Second Class,PO-19180,Philisse Overcash,Home Office,China,APAC,"Office Supplies, Technology",2468.16,15,683.04,170.76,Medium,4,Wednesday,13,March,2013
MX-2013-128671,2013-03-13,Second Class,MC-17845,Michael Chen,Consumer,Brazil,LATAM,"Furniture, Office Supplies, Technology",805.76,17,153.66,108.13,High,2,Wednesday,13,March,2013
ES-2013-34040251,2013-03-13,Standard Class,CY-12745,Craig Yedwab,Corporate,France,EU,"Office Supplies, Technology",911.23,7,-24.89,84.11,High,4,Wednesday,13,March,2013
CA-2013-127138,2013-03-13,Second Class,DK-13225,Dean Katz,Corporate,United States,US,"Furniture, Office Supplies",1632.36,17,139.05,75.48,Medium,3,Wednesday,13,March,2013
EG-2013-1630,2013-03-13,Second Class,MK-18160,Mike Kennedy,Consumer,Egypt,Africa,Office Supplies,284.94,9,120.09,47.71,Critical,2,Wednesday,13,March,2013
ES-2013-3688439,2013-03-13,First Class,JL-15850,John Lucas,Consumer,United Kingdom,EU,Office Supplies,299.58,11,94.92,41.62,High,2,Wednesday,13,March,2013
ES-2013-30986102,2013-03-13,Second Class,DK-12985,Darren Koutras,Consumer,Germany,EU,"Furniture, Office Supplies",568.18,12,135.82,57.2,Medium,5,Wednesday,13,March,2013
ES-2013-3293691,2013-03-13,Standard Class,RB-19795,Ross Baird,Home Office,Austria,EMEA,Office Supplies,198.3,10,23.31,26.73,High,4,Wednesday,13,March,2013
ES-2013-2144803,2013-03-13,First Class,JD-16015,Joy Daniels,Consumer,United Kingdom,EU,Office Supplies,54.9,2,15.36,12.19,Critical,2,Wednesday,13,March,2013
TU-2013-9460,2013-03-13,Standard Class,SF-20200,Sarah Foster,Consumer,Turkey,EMEA,"Furniture, Office Supplies",199.91,2,-111.37,15.57,High,5,Wednesday,13,March,2013
MX-2013-124562,2013-03-13,Second Class,EH-13945,Eric Hoffmann,Consumer,Brazil,LATAM,Furniture,37.38,3,0.0,6.65,High,2,Wednesday,13,March,2013
NI-2013-9850,2013-03-13,Standard Class,MH-18025,Michelle Huthwaite,Consumer,Nigeria,Africa,"Furniture, Office Supplies",163.15,3,-312.95,7.8,Medium,5,Wednesday,13,March,2013
ES-2013-3065153,2013-03-13,Standard Class,CV-12295,Christina VanderZanden,Consumer,United Kingdom,EU,Office Supplies,100.68,7,30.24,6.4,Medium,4,Wednesday,13,March,2013
MX-2013-116036,2013-03-13,Standard Class,EB-14170,Evan Bailliet,Consumer,Dominican Republic,LATAM,Office Supplies,80.19,4,26.03,5.4,Medium,5,Wednesday,13,March,2013
UP-2013-3430,2013-03-13,Second Class,KT-16465,Kean Takahito,Consumer,Ukraine,EMEA,"Office Supplies, Technology",75.99,3,17.91,6.3,Medium,2,Wednesday,13,March,2013
ID-2013-29613,2013-03-13,Standard Class,RB-19465,Rick Bensley,Home Office,Australia,APAC,Office Supplies,29.89,3,-3.05,4.67,High,4,Wednesday,13,March,2013
IT-2013-4833580,2013-03-13,First Class,JW-15220,Jane Waco,Corporate,Netherlands,EU,Office Supplies,69.66,9,-30.78,4.0,High,2,Wednesday,13,March,2013
US-2013-149930,2013-03-13,Same Day,JH-15985,Joseph Holt,Consumer,Argentina,LATAM,Office Supplies,75.17,8,-28.83,3.03,Medium,0,Wednesday,13,March,2013
CA-2013-119683,2013-03-13,Second Class,CK-12595,Clytie Kelty,Consumer,United States,US,Office Supplies,29.34,3,13.5,2.92,Medium,4,Wednesday,13,March,2013
NI-2013-130,2013-03-13,Standard Class,JK-15325,Jason Klamczynski,Corporate,Nigeria,Africa,Office Supplies,49.97,3,-74.98,2.57,Medium,4,Wednesday,13,March,2013
CA-2013-115504,2013-03-13,Standard Class,MC-18130,Mike Caudle,Corporate,United States,US,Office Supplies,12.96,2,6.22,1.5,High,5,Wednesday,13,March,2013
KZ-2013-9370,2013-03-13,Standard Class,MS-17530,MaryBeth Skach,Consumer,Kazakhstan,EMEA,Office Supplies,56.24,9,-71.23,3.86,Medium,4,Wednesday,13,March,2013
US-2013-119270,2013-03-13,Standard Class,SW-20245,Scot Wooten,Consumer,United States,US,Office Supplies,19.98,2,8.99,1.3,Medium,4,Wednesday,13,March,2013
IZ-2013-6530,2013-03-13,Standard Class,EB-14110,Eugene Barchas,Consumer,Iraq,EMEA,Office Supplies,21.09,1,6.51,0.74,Medium,5,Wednesday,13,March,2013
ES-2014-57917742,2014-03-13,Same Day,PW-19030,Pauline Webber,Corporate,United Kingdom,EU,"Furniture, Office Supplies, Technology",1743.45,16,409.02,334.09,Medium,0,Thursday,13,March,2014
IN-2014-76058,2014-03-13,First Class,FO-14305,Frank Olsen,Consumer,China,APAC,"Furniture, Office Supplies",1376.52,25,476.31,178.7,High,2,Thursday,13,March,2014
IN-2014-52034,2014-03-13,Standard Class,RE-19450,Richard Eichhorn,Consumer,Singapore,APAC,Technology,1582.95,5,332.4,62.16,Medium,7,Thursday,13,March,2014
